ID,Title,Content,Excerpt,Date,Post Type,Permalink,URL,Title,Caption,Description,Alt Text,Featured,URL,cliente_con_portadilla,_cliente_con_portadilla,cliente_destacado,_cliente_destacado,avatar_360,_avatar_360,banner_360,_banner_360,epigrafe,_epigrafe,check_multisite_peru,_check_multisite_peru,check_multisite_colombia,_check_multisite_colombia,_yoast_wpseo_estimated-reading-time-minutes,logo,_logo,url_portadilla,_url_portadilla,descripcion,_descripcion,post_views,url,_url,facebook,_facebook,twitter,_twitter,instagram,_instagram,linkedin,_linkedin,_yoast_wpseo_content_score,_yoast_wpseo_focuskw_text_input,_yoast_wpseo_focuskw,_yoast_wpseo_linkdex,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date
22600,Coresa,,,2020-05-01 20:46:42,ra360,https://www.redagricola.com/cl/ra360/coresa/,http://www.redagricola.com/cl/assets/uploads/2020/05/coresa-subir.jpg,coresa subir,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32264,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/coresa/,field_5836fac4dd5a5,"<em><strong><a href=""http://www.coresa.cl/es/inicio/"">Coresa</a> </strong>se dedica brindar soluciones de excelencia para la protección, envasado de materia prima, productos del agro y la industria, comprometiéndose en todos los aspectos implicados: la calidad de los materiales, la mejor ingeniería en diseño, la optimización de procesos, el resguardo ambiental, y teniendo como objetivo la mejora continua en nuestra actividad.</em>
<em>Coresa es una empresa involucrada en toda la cadena de valor de sus clientes de las industrias agropecuaria, alimenticia, pesquera, minera, petroquímica, forestal, construcción, etc.</em>
<h2>Carpas y protectores agrícolas</h2>
Los productos de Coresa para la agroindustria buscan la PROTECCIÓN, es decir conseguir mejores frutas, más sanas, mejor calibre y minimizar los riesgos de pérdida de producción. En conclusión obtener una excelente cosecha.
<h3>Carpas agrícolas</h3>
Sus <a href=""http://www.coresa.cl/es/carpas-agricolas/"">carpas </a>frutícolas son fabricadas a partir de tejidos termoplásticos de polipropileno y polietileno de alta densidad, manteniendo alta transmitancia y resistencia UV. Protegen los frutos contra condiciones ambientales adversas que pueden causar daños a los cultivos.
<h3>Ground Cover</h3>
El <a href=""http://www.coresa.cl/es/ground-cover/"">Ground Cover </a>es una tela fabricada a base de polipropileno y pigmento negro, para disminuir luz y evitar el crecimiento de la maleza.
<h3>Maceteros</h3>
<div class=""vc_col-sm-8 vc_hidden-sm vc_hidden-xs wpb_column column_container vc_column_container col has-animation no-extra-padding instance-8 animated-in"" data-t-w-inherits=""default"" data-shadow=""none"" data-border-radius=""none"" data-border-animation="""" data-border-animation-delay="""" data-border-width=""none"" data-border-style=""solid"" data-border-color="""" data-bg-cover="""" data-padding-pos=""all"" data-has-bg-color=""false"" data-bg-color="""" data-bg-opacity=""1"" data-hover-bg="""" data-hover-bg-opacity=""1"" data-animation=""fade-in-from-bottom"" data-delay=""0"">
<div class=""vc_column-inner"">
<div class=""wpb_wrapper"">
<p class=""vc_custom_heading"">Los <a href=""http://www.coresa.cl/es/maceteros/"">maceteros</a> permiten tener agricultura en zonas que no son productivas (suelos pedregosos o no aptos para el cultivo a tierra). Asimismo, evita tener pérdidas en la calidad de la fruta, por la disparidad y baja calidad de suelos. Permite un mejor aprovechamiento del agua y un control de malezas y enfermedades del suelo.</p>

</div>
</div>
</div>
<div class=""vc_col-sm-4 vc_hidden-sm vc_hidden-xs wpb_column column_container vc_column_container col has-animation no-extra-padding instance-9 animated-in"" data-t-w-inherits=""default"" data-shadow=""none"" data-border-radius=""none"" data-border-animation="""" data-border-animation-delay="""" data-border-width=""none"" data-border-style=""solid"" data-border-color="""" data-bg-cover="""" data-padding-pos=""all"" data-has-bg-color=""false"" data-bg-color="""" data-bg-opacity=""1"" data-hover-bg="""" data-hover-bg-opacity=""1"" data-animation=""fade-in-from-bottom"" data-delay=""150""></div>
<h3><a href=""http://www.coresa.cl/es/garetas/"">Garetas</a></h3>",field_583470eff7383,12,http://www.coresa.cl/es/inicio/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,https://www.linkedin.com/company/coresa/,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,coresa,,,0,0,0,closed,closed,2021-06-11 02:24:37
22604,Daymsa,,,2020-05-01 21:07:06,ra360,https://www.redagricola.com/cl/ra360/daymsa/,http://www.redagricola.com/cl/assets/uploads/2020/05/deymsa-subir.jpg,deymsa subir,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32248,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/daymsa/,field_5836fac4dd5a5,"<p class=""espaciado""><em><strong><a href=""https://daymsa.com/en/home/"">Daymsa</a></strong> posee la clave de su actividad en la</em><em> investigación de nuevos productos y su desarrollo para lograr un alto grado de calidad. Estudiar la aplicación de nuevos productos mediante ensayos de campo precisos y precisos en una amplia variedad de cultivos también es crucial.</em>
<em>La mayoría de los productos Daymsa son naturales y de origen vegetal y, en ocasiones, a base de minerales naturales, libres de tratamiento químico. Daymsa tiene una serie de certificaciones y acreditaciones que permiten el uso de sus productos en la agricultura ecológica, emitidos por los organismos de certificación más prestigiosos del mundo, como  ECOCERT, BCS Öko-Garantie, Ecolabel, Certicaae, INTERECO, OMRI  y  Control Union.</em></p>

<h3 class=""espaciado"">Syncron</h3>
<strong><a href=""https://daymsa.com/en/producto/syncron-nitroactive-2/"">Syncron </a></strong>es recomendado para sincronizar y avanzar en la germinación, ya que aumenta el porcentaje de brotes germinados y avanza y unifica la cosecha.
<h3 class=""espaciado"">Videos Relacionados</h3>
<center><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/Pr24RZKxa3o"" width=""670"" height=""420"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></center>",field_583470eff7383,61,https://daymsa.com/en/home/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,daymsa,,,0,0,0,closed,closed,2021-10-25 19:31:29
22692,Bayer,,,2020-05-01 21:58:41,ra360,https://www.redagricola.com/cl/ra360/bayer/,http://www.redagricola.com/cl/assets/uploads/2020/05/bayer.png,BAYER,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32263,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/bayer/,field_5836fac4dd5a5,"<em><strong><a href=""https://www.cropscience.bayer.cl/"">Bayer</a> </strong>es una compañía de ciencias biológicas con más de 150 años de historia y competencias básicas en las áreas de atención médica y agricultura. Con sus productos innovadores, estan contribuyendo a encontrar soluciones a algunos de los principales desafíos de nuestro tiempo. Asimismo, quieren mejorar la vida de las personas y contribuir a la sociedad, hoy y en el futuro.</em>
<h2>Lo mejor de dos mundos en el control de enfermedades</h2>
Sus productos se caracterizan por brindar: excelente control de enfermedades y una estrategia con tolerancia en todos los mercados.
<h3>Luna Experience</h3>
<strong><a href=""https://www.cropscience.bayer.cl/sites/default/files/Luna%20Experience%20400%20SC%20%2811-09-2018%29_4.pdf"">Luna Experience</a> </strong>es un fungicida para ser usado en forma preventiva al follaje en el control de diferentes enfermedades en frutales, vides y hortalizas. Se puede usar este producto en: uva de mesa (Parronal y Espaldera), uva para pisco (Parronal y Espaldera) y en uva para vino (Parronal). Asimismo, se puede aplicar este producto a: vegetales, tomates, pomáceas, papa, carozos y ajo.
<h3 class=""field-item odd"">Serenade ASO</h3>
<strong><a href=""https://www.cropscience.bayer.cl/serenade%C2%AE-aso-cerezos"">Serenade ASO </a></strong>es un fungicida - bactericida biológico, preventivo de amplio espectro para el control de las enfermedades en los cultivos indicados en el cuadro de instrucciones de uso. Este producto se puede aplicar en: vegetales, uva, tomate, pomáceas, papa, frutos de nuez, cebollas, carozos y berries.
<h3>Teldor</h3>
<strong><a href=""https://www.cropscience.bayer.cl/teldor%C2%AE-500-sc-cerezos"">Teldor</a> </strong>es un fungicida de contacto y alto poder de penetración perteneciente al grupo químico de las hidroxyanilidas, específico para control de botritis en vides, frutales de carozo, cítricos, frutillas, berries y tomate. Se recomienda también para el tratamiento en post cosecha de frutos de carozo, cítricos y kiwi.

&nbsp;",field_583470eff7383,11,https://www.cropscience.bayer.cl/,field_583470e1f7382,https://www.facebook.com/BayerAndinayCAC,field_583497f63d99f,,field_5834981c3d9a0,https://www.instagram.com/bayerofficial/?hl=en,field_583498283d9a1,https://www.linkedin.com/company/bayer/,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,bayer,,,0,0,0,closed,closed,2021-06-11 02:24:47
22702,Biogram,,,2020-05-01 22:29:48,ra360,https://www.redagricola.com/cl/ra360/biogram/,http://www.redagricola.com/cl/assets/uploads/2020/05/sin-ttulo-1.jpg,Sin título-1,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32246,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/biogram/,field_5836fac4dd5a5,"<em><strong><a href=""https://www.biogram.cl/"">Biogram </a></strong>tiene como misión capturar y transformar el conocimiento biotecnológico en productos con alto valor, para el beneficio de sus clientes, colaboradores, accionistas y para el medio ambiente. Asimismo, aplican de manera intransable los más altos principios éticos en su quehacer interno, en la calidad de sus productos y servicios, y en los vínculos con todos aquellos con quienes se relacionan.</em>
<em>Sus clientes siempre serán su principal preocupación, y recibirán de Biogram los productos que necesitan y la asistencia técnica requerida para obtener de ellos sus máximas potencialidades.</em>
<h2>Prevenga la Agalla del Cuello</h2>
<h3>Biobacter 84G</h3>
<a href=""https://www.biogram.cl/index.php/biobacter/""><strong>Biobacter 84G </strong></a>es un bactericida biológico  preventivo de la Agalla del Cuello, enfermedad producida por la bacteria Agrobacterium tumefaciens. De efectos irreversibles y que está muy difundida en los suelos agrícolas chilenos y ataca principalmente a carozos, arándanos, nogales, avellanos y otros.

Su ingrediente activo es la bacteria de origen australiano <em>Agrobacterium radiobacter</em> cepa K84, la cual produce un antibiótico Agrocina 84, que impide el ataque de los biovares 1 y 2 de la bacteria <em>Agrobacterium tumefaciens.</em> Único con registro SAG.
<h2>Para un óptimo establecimiento de su huerto, prevenga, proteja y estimule al momento de plantar</h2>
<h3>Nemastop</h3>
<strong><a href=""https://www.biogram.cl/index.php/nemastop/"">Nemastop</a> </strong> son un conjunto de mezclas de Rizobacterias nativas específicas, que estimulan el crecimiento. El propósito de la aplicación es la inoculación del suelo y zona de raíces de plantas objetivo, para permitir la colonización de la rizósfera con microrganismos benéficos.
<h3>Fertigram Bio</h3>
<strong><a href=""https://www.biogram.cl/index.php/fertigram-bio-amylo/"">Fertigram Bio </a></strong>es un fertilizante líquido con 5% de potasio, enriquecido con extracto de algas pardas <em>Durvillaea antárctica</em>, <em>Bacillus amyloliquefaciens y Bacillus pumilus</em>, que logra una sinergia de acción como bioestimulante y activador metabólico, logrando reducir el estrés postrasplante y un establecimiento equilibrado de la planta.",field_583470eff7383,13,https://www.biogram.cl/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,biogram,,,0,0,0,closed,closed,2021-06-11 02:11:32
22751,Empresas Iansa,,,2020-05-01 03:41:50,ra360,https://www.redagricola.com/cl/ra360/empresas-iansa/,,,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32251,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/empresas-iansa,field_5836fac4dd5a5,"<p class=""p1""><em><span class=""s1"">En <strong><a href=""https://empresasiansa.cl/"">Iansa</a></strong> elaboran y comercializan diversos productos para consumo humano y animal, tales como jugos concentrados de frutas, pasta y pulpa de tomates y otros vegetales, azúcar en diferentes versiones, endulzantes no calóricos, miel, manjar y cereales dilatados; ingredientes alimenticios y coproductos de la remolacha como coseta y melaza para el mercado de petfood, feed y food, además de alimentos para mascotas, y alimentos para bovinos y equinos, tales como la coseta y melaza e insumos agrícolas.
</span><span class=""s1"">Son también líderes en la producción agrícola de remolacha, tomates, achicoria, cereales, y semilleros, entre otros cultivos y en la comercialización de insumos agrícolas.
</span><span class=""s1"">En toda su cadena de valor, garantizan una producción sostenible, con los más altos estándares de calidad y trazabilidad, para llegar a nuestros clientes y consumidores con alimentos naturales, soluciones nutricionales y una gestión agrícola de primer nivel.</span></em></p>

<h3 class=""p1"">Nutrifarm Boro Plus</h3>
<strong><a href=""https://empresasiansa.cl/insumos-agricolas/productos/nutrifram-boro-plus/"">Nutrifarm Boro Plus </a></strong>ayuda a la síntesis de proteínas, división y elongación celular, como también al desarrollo del tubo polínico y cuaja de frutos. Este fertilizante se ha combinado con compuestos orgánicos naturales para maximizar la absorción y translocación del ión Boro. Además, su complemento orgánico corresponde a etanolamina, conteniendo extractos de algas marinas, los cuales actúan como biopontenciador orgánico.

Nutrifarm Boro Plus es un formulado especialmente para cultivos que requieren de cantidades superiores de boro, como remolacha, café, caña de azúcar, piña, melón, algodón, alfalfa, árboles cítricos, betabel, brócoli, ciruela, coliflor, espinaca, lechuga, manzana, maní, nueces, pera, trébol, tomate y zanahoria.
<h3 class=""p1"">Silitec Q Pro</h3>
<strong><a href=""https://empresasiansa.cl/insumos-agricolas/productos/silitec-q-pro/"">Silitec Q Pro</a></strong> es un biofertilizante en base a ácido monosilísico de pH ácido y quitosano obtenido del caparazón del camarón. Silitec Q Pro al ser aplicado al follaje, el silicio en su formulación entra en contacto con los tejidos tratados, adhiriéndose a las paredes celulares de la capa cuticular y sub-cuticular, lo que aumenta la firmeza y elasticidad de los tejidos por la formación de polímeros de SiO2. Además, la molécula de quitosano potencia los efectos, confiriéndole a la planta una mayor tolerancia frente a efectos de deshidratación y foto-oxidación.
<h3 class=""p1""><b>β Protect</b></h3>
<a href=""https://empresasiansa.cl/insumos-agricolas/productos/b-protect/""><strong>β Protect</strong></a> proporciona aminoácidos vegetales con alta concentración, en particular glicin betaína, una molécula con acción osmoprotectora, la cual es acumulada por la planta de forma natural, respondiendo a las condiciones de estrés ambiental como altas y bajas temperaturas (estrés térmico), sequía (estrés hídrico) y concentración elevada de sales (estrés salino). La glicin betaina conserva las funciones celulares mediante su unión con las membranas celulares y con las enzimas, preservando la capacidad para realizar la funciones metabólicas. Además, conserva la turgencia celular impidiendo la pérdida excesiva de agua y el colapso de la célula.",field_583470eff7383,10,https://empresasiansa.cl/,field_583470e1f7382,https://www.facebook.com/EmpresasIansa,field_583497f63d99f,,field_5834981c3d9a0,https://www.instagram.com/empresasiansa/?hl=en,field_583498283d9a1,https://www.linkedin.com/company/empresas-iansa/,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,empresas-iansa,,,0,0,0,closed,closed,2021-06-11 02:27:05
23143,RAD,,,2020-05-01 12:59:02,ra360,https://www.redagricola.com/cl/ra360/rad/,http://www.redagricola.com/cl/assets/uploads/2020/06/rad-riego-subir.jpg,RAD riego subir,,,,,,1,field_5836fb7bdd5a6,0,field_5836fb7bdd5aaa6,,field_582094a5b6d444,,field_582094a5b6d313,,field_58ffc2d70b6ed,SI,field_61829c1de4a64,SI,field_61829c345955c,,32318,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/rad/,field_5836fac4dd5a5,"<em><strong><a href=""http://radriego.cl/"">RAD</a></strong>, servicios de monitoreo de riegos, que desarrolla en su búsqueda de soluciones innovadoras para la agricultura, es una empresa  de larga tradición en la agricultura del valle central. Rodrigo Ariztía De Castro -el menor de 11 hermanos, de profesión técnico agrícola- incursiona en la producción de uva de mesa a mediados de la década de los noventa. Años más tarde forma RAD. </em>
<h2>Crop Booster</h2>
<strong><a href=""http://radriego.cl/equipos.html"">Crop Booster </a></strong>posee una moderna tecnología que ayuda a las plantas a crecer más fuertes, más saludables y más rápidamente, sin fertilizantes ni pesticidas adicionales.

Se trata de un dispositivo que mejora la eficiencia del crecimiento y el desarrollo de las plantas a través de señales armónicas específicas con la resonancia correcta y sus procesos vitales, haciendo uso de tres puntos clave para asegurar la adecuada supervivencia de las planta: la absorción de los nutrientes del suelo, la absorción del agua y la eficiencia y calidad del proceso de fotosíntesis.

<strong>Ventajas de usar Crop Booster para el agricultor:</strong>

1. Aumento de rendimiento y condición de la fruta.
2. Adelanto de la cosecha.
3. Fácil de instalación.
4. Reducción de costos de fertilización.
5. Mejor aprovechamiento del agua de riego.
6. Ayuda a desplazar las sales.

&nbsp;",field_583470eff7383,86,http://radriego.cl/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,rad,,,0,0,0,closed,closed,2021-11-05 13:48:32
23153,Paceint,,,2020-05-01 15:13:21,ra360,https://www.redagricola.com/cl/ra360/paceint/,http://www.redagricola.com/cl/assets/uploads/2020/06/pacient-subir.jpg,pacient subir,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32317,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/paceint/,field_5836fac4dd5a5,"<em><strong><a href=""https://www.paceint.com/"">Pace International</a></strong> es un líder mundial en soluciones innovadoras de poscosecha sostenibles para preservar y mejorar la frescura y el valor de los cultivos hortícolas frescos, al tiempo que minimiza el desperdicio de alimentos y el impacto en el medio ambiente. Con una fuerte presencia en las Américas y distribución en todo el mundo, Pace ofrece una cartera completa de soluciones sostenibles para el cuidado de la fruta para su uso en la línea de empaque y almacenamiento, que incluye limpiadores de frutas, desinfectantes de agua, control de la descomposición de la fruta, recubrimientos de frutas, antioxidantes y gestión de etileno. El liderazgo de Pace se basa en sus innovadores productos y formulaciones, equipos de aplicación avanzados y servicio técnico especializado al cliente.
</em><em>Pace International, LLC es una subsidiaria de Valent BioSciences LLC., Una Sumitomo Chemical Company.</em>
<h2>Control automatizado de patógenos postcosecha en cerezas</h2>
(También disponible en Kiwis y Arándanos)
<h3 class=""category-title"">Shield-Brite FDL 230 SC</h3>
<p class=""product-details""><strong><a href=""https://www.paceint.com/product/shield-brite-fdl-230-sc/"">Shield-Brite FDL 230C</a></strong>, un fungicida de fludioxonil, se usa en pepita, fruta de hueso y cerezas para controlar la descomposición contra el moho gris, el moho azul, la podredumbre Rhizopus, la podredumbre marrón y la podredumbre Alternaria.</p>
<p class=""product-details"">Se trata de un fungicida posicionado exitosamente en las líneas de empaque de cerezas junto a la tecnología de aplicación, carga y mantenimiento; contribuyendo a la automatización del proceso postcosecha. Lo hace logrando mayor estabilidad y eficiencia en la aplicación, obteniendo resultados consistentes para asegurar una óptima llegada a destino.</p>

<div class=""product-side""></div>
&nbsp;",field_583470eff7383,20,https://www.paceint.com/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,https://www.linkedin.com/company/pace-international-llc/about/,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,paceint,,,0,0,0,closed,closed,2021-06-11 21:45:45
23157,Envapack Chile,,,2020-05-01 15:29:37,ra360,https://www.redagricola.com/cl/ra360/envapack-chile/,http://www.redagricola.com/cl/assets/uploads/2020/06/envapack-subir.jpg,envapack subir,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32313,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/envapack-chile/,field_5836fac4dd5a5,"<em><strong><a href=""http://www.envapackchile.cl/"">Envapack Chile</a></strong> es un empresa que está orientada a la fabricación y distribución de materiales de embalaje, cuyos pilares fundamentales son la calidad y servicio. Se dedican a fabricar y comercializar productos hechos con materias primas provenientes de productos naturales renovables. Logran así,  satisfacer las necesidades y expectativas de sus clientes. </em><em>Su política de producción los lleva a generar un producto de excelente calidad y con características únicas en este rubro, lo cual ha sido valorado temporada tras temporada por sus clientes.</em>
<h2>Únicos en Chile con papel vaselinado, ¡compruébelo!</h2>
<h3>Papel Seda</h3>
<p class=""about_text""><strong><a href=""http://www.envapackchile.cl/papelseda.html"">Papel Seda</a></strong> o Papel Sulfito de 18 y 21 gramos es fabricado con fibras de celulosa virgen (pulpa mecánica), totalmente reciclable y biodegradable. Tiene gran variedad de presentaciones ajustándose a su necesidad: vaselinado, perforado, impreso, etc.  Asimismo, es ideal para alimentos, protegiéndolos de la deshidratación y humedad, además de otorgar una excelente presentación.</p>
<p class=""about_text"">Su papel seda cumple con los requisitos del FDA por lo que es apto para estar en contacto con alimentos y requisitos de migración global según lo establecido en el reglamento (UE) N° 10/2011 (26).</p>

<h3>Cartón Corrugado</h3>
Su <strong><a href=""http://www.envapackchile.cl/cartoncorrugado.html"">Cartón Corrugado</a></strong> es una materia prima compuesta por papel color natural a base de pulpa mecánica virgen sin componentes químicos ni tóxicos, totalmente reciclable y biodegradable. Que además no posee colorantes, por lo que es perfecto para estar en contacto con alimentos.
<p class=""about_text"">Está formado por una hoja de papel ondulado y reforzado por otra plana de iguales propiedades la que es unida con adhesivo vegetal y cumple con requisitos de migración global.</p>

<h3>Papel Absorbente</h3>
<p class=""about_text"">El <strong><a href=""http://www.envapackchile.cl/papelabsorbente.html"">Papel Absorbente </a></strong>son  láminas de papel gofrado de color natural, fabricado con fibras de celulosa (pulpa mecánica), totalmente reciclable y biodegradable. No posee aditivos ni colorantes, por lo que es perfecto para estar en contacto con alimentos. Asimimismo, y al igual que su Cartón Corrugado, cumple con requisitos de migración global.</p>

<h3 class=""about_text"">Ecopack</h3>
<p class=""about_text"">Su <strong><a href=""http://www.envapackchile.cl/ecopack.html"">Ecopack</a></strong> es apto para uso como envase primario o secundario en contacto directo con alimento, ya que es un material flexible y con mucho aire en el interior, también muy útil como amortiguador. Es capaz de absorber tanto vibraciones como golpes e impactos, protegiendo los productos embalados.</p>
<p class=""about_text"">Posee una cara impresa (hasta 4 colores con tintas base agua), que garantizan una excelente presentación, reemplazando elementos de protección utilizados en algunos mercados como plástico, espumas y papel sin trazabilidad de procedencia. Asimismo, cumple con requisitos de migración global</p>",field_583470eff7383,23,http://www.envapackchile.cl/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,,field_583498343d9a2,,envapack,envapack,32,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,envapack-chile,,,0,0,0,closed,closed,2021-06-11 21:45:31
23161,Infruta,,,2020-05-01 16:20:57,ra360,https://www.redagricola.com/cl/ra360/infruta/,http://www.redagricola.com/cl/assets/uploads/2020/06/infruta-subirr.jpg,infruta subirr,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32314,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/infruta/,field_5836fac4dd5a5,"<em>En <strong><a href=""https://infruta.cl/"">Infruta</a></strong> desarrollan soluciones para resolver los desafíos del almacenamiento y el transporte de la Uva de Mesa. Tienen la experiencia y el conocimiento de muchos años dedicados al desarrollo y a la comercialización de productos para su protección. En el desarrollo y fabricación de sus  productos ponen gran atención a las necesidades de sus clientes. Sus productos contienen materiales de la más alta calidad y son fabricados con moderna tecnología. Asimismo, disponen también de un servicio único de atención al cliente.</em>
<h3>Proteku</h3>
Proteku es nuestro generador de Anhídrido Sulfuroso Laminados, que se encarga de proteger a la Uva de Mesa contra el hongo Botritis Cinerea. Se encuentran disponibles en los siguientes<a href=""https://www.infruta.cl/espanol/productos_laminados.htm""> modelos y especificaciones estándar</a>:
<ul>
 	<li>Proteku Plus I A</li>
 	<li>Proteku Plus I B</li>
 	<li>Proteku Plus Euro</li>
 	<li>Proteku Plus II</li>
 	<li>Proteku Plus Extra</li>
</ul>",field_583470eff7383,11,https://infruta.cl/,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,,field_583498343d9a2,,infruta,infruta,21,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,infruta,,,0,0,0,closed,closed,2021-06-11 21:45:20
23165,Suez,,,2020-05-01 17:13:02,ra360,https://www.redagricola.com/cl/ra360/suez/,http://www.redagricola.com/cl/assets/uploads/2020/06/suez-subir.jpg,suez subir,,,,,,1,field_5836fb7bdd5a6,,,,,,,,,,,,,,32257,field_583470a079675,https://www.redagricola.com/cl/redagricola-360/suez/,field_5836fac4dd5a5,"<em><strong><a href=""https://www.suez.com/en"">Suez </a></strong>es un líder mundial comprometido en la revolución de los recursos, promoviendo la economía circular y la preservación del medioambiente. Ofrece soluciones en la gestión del agua y de los residuos que permitan a las ciudades y las industrias optimizar la gestión de sus recursos y mejorar sus rendimientos ambiental y económico conforme a las normas en vigor.</em>
<em>En <a href=""https://www.suez-america-latina.com/es"">América Latina, Suez</a> tiene una presencia de más de 80 años en distintos países que son México, Panamá, Colombia, Perú, Brasil, Argentina, Chile. En la actualidad, casi 5,000 colaboradores trabajan para preservar los recursos y, en particular, para optimizar la gestión del recurso hídrico mediante la entrega de infraestructuras, soluciones tecnológicas y servicios eficientes a sus clientes municipales e industriales. </em>
<h2>Tecnología natural para el cerezo</h2>
Es importante saber que en enero de 2020 Suez y Seipasa<a href=""https://www.seipasa.com/es/noticias/alianza-seipasa-suez-distribucion-bioestimulantes-en-chile/""> fimaron una alianza</a> para la distribución de fertilizantes en Chile.
<h3>Kynetic4</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-agricola-kynetic4/""><strong>Kynetic4 </strong></a>es un bioestimulante agrícola diseñado para obtener una excelente floración y cuajado. Kynetic4 es el resultado de aplicar procesos hidrolíticos altamente tecnificados a extractos proteicos de origen vegetal. El resultado de esta hidrólisis es un producto diseñado de manera específica para poner a disposición del cultivo aminoácidos libres, cuyo óptimo equilibrio proporciona a Kynetic4 un efecto de starter metabólico; sustancias de cadena corta, que actúan como reservorio energético; así como péptidos de cadena larga, que mejoran la adherencia optimizando el efecto del producto.
<h3>Seiland</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-radicular-seiland/""><strong>Seiland </strong></a>es un bioestimulante radicular con una poderosa formulación que activa los procesos biológicos del suelo y las raíces. Actúa sobre la rizosfera potenciando las interacciones positivas entre microorganismos beneficiosos, pelos absorbentes y raíces secundarias. Como bioestimulante radicular, Seiland estimula un potente, ramificado y denso sistema radicular que mejora la absorción y asimilación de nutrientes, al tiempo que activa la generación de nuevas raíces para superar los estreses que puedan sufrir los cultivos.
<h3>Bryosei</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-brotacion-bryosei/""><strong>Bryosei</strong> </a>es un bioestimulante agrícola impulsor de la brotación y el desarrollo vegetativo, así como un eficaz regenerador y cicatrizante de los tejidos vegetales. Aporta a las plantas energía, activa su sistema defensivo y corrige las deficiencias de cobre, manganeso y zinc; todo gracias a su estructura en forma de complejo polímero orgánico enriquecido con nutrientes.
<h3>Sweetsei</h3>
<a href=""https://www.seipasa.com/es_PE/sweetsei/""><strong>Sweetsei</strong></a> es un producto especialmente diseñado para inducir y favorecer el incremento de azúcares, la maduración y el engorde del fruto. Su aplicación aporta un elevado número de intermediarios bioquímicos y factores coenzimáticos que suplen las rutas metabólicas activadas en el proceso de maduración. Tiene, por tanto, gran influencia en el color, la acumulación de azúcares y el tamaño y firmeza de los frutos.",field_583470eff7383,11,https://www.suez-america-latina.com/es,field_583470e1f7382,,field_583497f63d99f,,field_5834981c3d9a0,,field_583498283d9a1,https://www.linkedin.com/company/suez-americalatina/,field_583498343d9a2,,,,,publish,2,Agr1col@dmin,juanpablo@reactor.cl,andres,avalancha,suez,,,0,0,0,closed,closed,2021-06-11 02:15:27
