ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",Featured,URL,Categorías,Etiquetas,_wp_page_template,_banner,banner,_contacto,contacto,_cargo,cargo,_correo,correo,_pagina,pagina,views,_yoast_wpseo_content_score,_yoast_wpseo_primary_category,_yoast_wpseo_estimated-reading-time-minutes,_yoast_wpseo_title,_yoast_wpseo_metadesc,_yoast_wpseo_wordproof_timestamp,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
9025,Paceint,"<p><em><strong><a href=""https://www.paceint.com/"">Pace International</a></strong> es un líder mundial en soluciones innovadoras de poscosecha sostenibles para preservar y mejorar la frescura y el valor de los cultivos hortícolas frescos, al tiempo que minimiza el desperdicio de alimentos y el impacto en el medio ambiente. Con una fuerte presencia en las Américas y distribución en todo el mundo, Pace ofrece una cartera completa de soluciones sostenibles para el cuidado de la fruta para su uso en la línea de empaque y almacenamiento, que incluye limpiadores de frutas, desinfectantes de agua, control de la descomposición de la fruta, recubrimientos de frutas, antioxidantes y gestión de etileno. El liderazgo de Pace se basa en sus innovadores productos y formulaciones, equipos de aplicación avanzados y servicio técnico especializado al cliente.
</em><em>Pace International, LLC es una subsidiaria de Valent BioSciences LLC., Una Sumitomo Chemical Company.</em>
<h2>Control automatizado de patógenos postcosecha en cerezas</h2>
(También disponible en Kiwis y Arándanos)
<h3 class=""category-title"">Shield-Brite FDL 230 SC</h3>
<p class=""product-details""><strong><a href=""https://www.paceint.com/product/shield-brite-fdl-230-sc/"">Shield-Brite FDL 230C</a></strong>, un fungicida de fludioxonil, se usa en pepita, fruta de hueso y cerezas para controlar la descomposición contra el moho gris, el moho azul, la podredumbre Rhizopus, la podredumbre marrón y la podredumbre Alternaria.</p>
<p class=""product-details"">Se trata de un fungicida posicionado exitosamente en las líneas de empaque de cerezas junto a la tecnología de aplicación, carga y mantenimiento; contribuyendo a la automatización del proceso postcosecha. Lo hace logrando mayor estabilidad y eficiencia en la aplicación, obteniendo resultados consistentes para asegurar una óptima llegada a destino.</p>

<div class=""product-side""></div>
&nbsp;</p>",,"2020-05-01 19:13:21",empresas,https://staging.redagricola.com/?post_type=empresas&p=9025,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.paceint.com/,20,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,paceint,,default,0,0,0,closed,closed,"2020-05-01 19:13:21"
9026,"Envapack Chile","<p><em><strong><a href=""http://www.envapackchile.cl/"">Envapack Chile</a></strong> es un empresa que está orientada a la fabricación y distribución de materiales de embalaje, cuyos pilares fundamentales son la calidad y servicio. Se dedican a fabricar y comercializar productos hechos con materias primas provenientes de productos naturales renovables. Logran así,  satisfacer las necesidades y expectativas de sus clientes. </em><em>Su política de producción los lleva a generar un producto de excelente calidad y con características únicas en este rubro, lo cual ha sido valorado temporada tras temporada por sus clientes.</em>
<h2>Únicos en Chile con papel vaselinado, ¡compruébelo!</h2>
<h3>Papel Seda</h3>
<p class=""about_text""><strong><a href=""http://www.envapackchile.cl/papelseda.html"">Papel Seda</a></strong> o Papel Sulfito de 18 y 21 gramos es fabricado con fibras de celulosa virgen (pulpa mecánica), totalmente reciclable y biodegradable. Tiene gran variedad de presentaciones ajustándose a su necesidad: vaselinado, perforado, impreso, etc.  Asimismo, es ideal para alimentos, protegiéndolos de la deshidratación y humedad, además de otorgar una excelente presentación.</p>
<p class=""about_text"">Su papel seda cumple con los requisitos del FDA por lo que es apto para estar en contacto con alimentos y requisitos de migración global según lo establecido en el reglamento (UE) N° 10/2011 (26).</p>

<h3>Cartón Corrugado</h3>
Su <strong><a href=""http://www.envapackchile.cl/cartoncorrugado.html"">Cartón Corrugado</a></strong> es una materia prima compuesta por papel color natural a base de pulpa mecánica virgen sin componentes químicos ni tóxicos, totalmente reciclable y biodegradable. Que además no posee colorantes, por lo que es perfecto para estar en contacto con alimentos.
<p class=""about_text"">Está formado por una hoja de papel ondulado y reforzado por otra plana de iguales propiedades la que es unida con adhesivo vegetal y cumple con requisitos de migración global.</p>

<h3>Papel Absorbente</h3>
<p class=""about_text"">El <strong><a href=""http://www.envapackchile.cl/papelabsorbente.html"">Papel Absorbente </a></strong>son  láminas de papel gofrado de color natural, fabricado con fibras de celulosa (pulpa mecánica), totalmente reciclable y biodegradable. No posee aditivos ni colorantes, por lo que es perfecto para estar en contacto con alimentos. Asimimismo, y al igual que su Cartón Corrugado, cumple con requisitos de migración global.</p>

<h3 class=""about_text"">Ecopack</h3>
<p class=""about_text"">Su <strong><a href=""http://www.envapackchile.cl/ecopack.html"">Ecopack</a></strong> es apto para uso como envase primario o secundario en contacto directo con alimento, ya que es un material flexible y con mucho aire en el interior, también muy útil como amortiguador. Es capaz de absorber tanto vibraciones como golpes e impactos, protegiendo los productos embalados.</p>
<p class=""about_text"">Posee una cara impresa (hasta 4 colores con tintas base agua), que garantizan una excelente presentación, reemplazando elementos de protección utilizados en algunos mercados como plástico, espumas y papel sin trazabilidad de procedencia. Asimismo, cumple con requisitos de migración global</p></p>",,"2020-05-01 19:29:37",empresas,https://staging.redagricola.com/?post_type=empresas&p=9026,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,http://www.envapackchile.cl/,23,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,envapack-chile,,default,0,0,0,closed,closed,"2020-05-01 19:29:37"
9027,Infruta,"<p><em>En <strong><a href=""https://infruta.cl/"">Infruta</a></strong> desarrollan soluciones para resolver los desafíos del almacenamiento y el transporte de la Uva de Mesa. Tienen la experiencia y el conocimiento de muchos años dedicados al desarrollo y a la comercialización de productos para su protección. En el desarrollo y fabricación de sus  productos ponen gran atención a las necesidades de sus clientes. Sus productos contienen materiales de la más alta calidad y son fabricados con moderna tecnología. Asimismo, disponen también de un servicio único de atención al cliente.</em>
<h3>Proteku</h3>
Proteku es nuestro generador de Anhídrido Sulfuroso Laminados, que se encarga de proteger a la Uva de Mesa contra el hongo Botritis Cinerea. Se encuentran disponibles en los siguientes<a href=""https://www.infruta.cl/espanol/productos_laminados.htm""> modelos y especificaciones estándar</a>:
<ul>
 	<li>Proteku Plus I A</li>
 	<li>Proteku Plus I B</li>
 	<li>Proteku Plus Euro</li>
 	<li>Proteku Plus II</li>
 	<li>Proteku Plus Extra</li>
</ul></p>",,"2020-05-01 20:20:57",empresas,https://staging.redagricola.com/?post_type=empresas&p=9027,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://infruta.cl/,11,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,infruta,,default,0,0,0,closed,closed,"2020-05-01 20:20:57"
9028,Suez,"<p><em><strong><a href=""https://www.suez.com/en"">Suez </a></strong>es un líder mundial comprometido en la revolución de los recursos, promoviendo la economía circular y la preservación del medioambiente. Ofrece soluciones en la gestión del agua y de los residuos que permitan a las ciudades y las industrias optimizar la gestión de sus recursos y mejorar sus rendimientos ambiental y económico conforme a las normas en vigor.</em>
<em>En <a href=""https://www.suez-america-latina.com/es"">América Latina, Suez</a> tiene una presencia de más de 80 años en distintos países que son México, Panamá, Colombia, Perú, Brasil, Argentina, Chile. En la actualidad, casi 5,000 colaboradores trabajan para preservar los recursos y, en particular, para optimizar la gestión del recurso hídrico mediante la entrega de infraestructuras, soluciones tecnológicas y servicios eficientes a sus clientes municipales e industriales. </em>
<h2>Tecnología natural para el cerezo</h2>
Es importante saber que en enero de 2020 Suez y Seipasa<a href=""https://www.seipasa.com/es/noticias/alianza-seipasa-suez-distribucion-bioestimulantes-en-chile/""> fimaron una alianza</a> para la distribución de fertilizantes en Chile.
<h3>Kynetic4</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-agricola-kynetic4/""><strong>Kynetic4 </strong></a>es un bioestimulante agrícola diseñado para obtener una excelente floración y cuajado. Kynetic4 es el resultado de aplicar procesos hidrolíticos altamente tecnificados a extractos proteicos de origen vegetal. El resultado de esta hidrólisis es un producto diseñado de manera específica para poner a disposición del cultivo aminoácidos libres, cuyo óptimo equilibrio proporciona a Kynetic4 un efecto de starter metabólico; sustancias de cadena corta, que actúan como reservorio energético; así como péptidos de cadena larga, que mejoran la adherencia optimizando el efecto del producto.
<h3>Seiland</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-radicular-seiland/""><strong>Seiland </strong></a>es un bioestimulante radicular con una poderosa formulación que activa los procesos biológicos del suelo y las raíces. Actúa sobre la rizosfera potenciando las interacciones positivas entre microorganismos beneficiosos, pelos absorbentes y raíces secundarias. Como bioestimulante radicular, Seiland estimula un potente, ramificado y denso sistema radicular que mejora la absorción y asimilación de nutrientes, al tiempo que activa la generación de nuevas raíces para superar los estreses que puedan sufrir los cultivos.
<h3>Bryosei</h3>
<a href=""https://www.seipasa.com/es_PE/bioestimulante-brotacion-bryosei/""><strong>Bryosei</strong> </a>es un bioestimulante agrícola impulsor de la brotación y el desarrollo vegetativo, así como un eficaz regenerador y cicatrizante de los tejidos vegetales. Aporta a las plantas energía, activa su sistema defensivo y corrige las deficiencias de cobre, manganeso y zinc; todo gracias a su estructura en forma de complejo polímero orgánico enriquecido con nutrientes.
<h3>Sweetsei</h3>
<a href=""https://www.seipasa.com/es_PE/sweetsei/""><strong>Sweetsei</strong></a> es un producto especialmente diseñado para inducir y favorecer el incremento de azúcares, la maduración y el engorde del fruto. Su aplicación aporta un elevado número de intermediarios bioquímicos y factores coenzimáticos que suplen las rutas metabólicas activadas en el proceso de maduración. Tiene, por tanto, gran influencia en el color, la acumulación de azúcares y el tamaño y firmeza de los frutos.</p>",,"2020-05-01 21:13:02",empresas,https://staging.redagricola.com/?post_type=empresas&p=9028,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.suez-america-latina.com/es,11,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,suez,,default,0,0,0,closed,closed,"2020-05-01 21:13:02"
9029,"Viveros Vitromaule","<p><em><strong><a href=""https://www.vitromaule.cl/"">Viveros Vitromaule</a></strong> nace como empresa de viveros el año 2000, dedicándose a la producción de plantas de Frambuesas y Moras cultivadas en sus diferentes variedades. Han llegado a ser líderes a nivel nacional en la propagación de estas especies vegetales, llegando a cumplir la demanda del mercado de cientos de agricultores, cubriendo así una innumerable cantidad de hectáreas a lo largo de todo Chile.</em>
<em>Actualmente como empresa, se dedican a la investigación y desarrollo de la micro-propagación bajo la técnica biotecnología conocida como in-vitro, desarrollando por esta vía variados portainjertos de Cerezos, plantas de Arándanos y otros frutales mayores.</em>
<h2>Tecnología in-vitro</h2>
<strong><a href=""https://www.vitromaule.cl/"">Viveros Vitromaule</a></strong> es el resultado de la biotecnología. Su equipo de trabajo cuenta con una vasta experiencia en la introducción de material de campo a la micro propagación in-vitro, con rigurosos protocolos de introducción según especies y variedades.

Asimismo, tienen modernas instalaciones y personal técnico calificado, con los cursos requeridos por el servicio agrícola y ganadero para realizar el servicio de cuarentena posentrada in-vitro de material importado, tanto de frutales como otras especies.</p>",,"2020-05-01 21:36:54",empresas,https://staging.redagricola.com/?post_type=empresas&p=9029,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.vitromaule.cl/,5,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,viveros-vitromaule,,default,0,0,0,closed,closed,"2020-05-01 21:36:54"
9030,VALS,"<p><em><strong><a href=""https://www.vals.cl/"">VALS</a></strong>, es una empresa de capitales chilenos, que se dedica a la producción y comercialización de su producto bandera Nitro Brake.</em>
<h3>Nitro Brake</h3>
<strong><a href=""https://www.vals.cl/nuestro_producto.html"">Nitro Brake</a></strong> es el resultado de largos años de estudio de ingenieros agrónomos, alemanes y chilenos, con amplia trayectoria y conocimiento en inhibidores de nitrificación en Chile y el mundo, quienes desarrollaron este producto con el apoyo de químicos, logrando un excepcional producto de gran efectividad.

Nitro Brake tiene como materia prima principal 3,5 Di Metil Pirazol (3,5 DMP) de origen alemán , el que luego es transformado a 3,5 DMPP en Chile bajo normas ISO 9001-2008, resultando un producto líquido altamente concentrado y de gran eficacia.</p>",,"2020-05-02 01:22:21",empresas,https://staging.redagricola.com/?post_type=empresas&p=9030,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.vals.cl/,10,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,vals,,default,0,0,0,closed,closed,"2020-05-02 01:22:21"
9031,Kapicua,"<p><em><strong><a href=""https://kapicua.cl/"">Kapicua</a> </strong>es una empresa chilena dedicada a mejorar la productividad en los procesos agrícolas, a través de un sistema tecnológico con la aplicación de nanoburbujas e investigación en sus procesos y resultados.</em>
<em>Su servicio permite mejorar la huella del agua de riego, disminuye la carga de pesticidas, permite un desarrollo de la agricultura sustentable y mejora la calidad de los productos.</em>

&nbsp;</p>",,"2020-05-02 00:17:18",empresas,https://staging.redagricola.com/empresas/kapicua/,http://staging.redagricola.com/wp-content/uploads/2023/03/envapack-chile.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/infruta.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/kapicua.jpg|http://staging.redagricola.com/wp-content/uploads/2023/03/labser.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/paceint.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/rad.jpeg,"envapack-chile|Infruta_logo|kapicua|labser|paceint|GrupoAndina Logo",|||||,|||||,|||||,http://staging.redagricola.com/wp-content/uploads/2023/03/envapack-chile.jpeg,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://kapicua.cl/,13,,,,,,,publish,1,RedAgricola,contacto@redagricola.com,,,kapicua,,default,0,0,0,closed,closed,"2020-05-02 00:17:18"
9038,Labser,"<p><em><strong><a href=""https://www.labser.cl/empresa/index.html"">Labser</a></strong>,  es un laboratorio de Merieux NutriSciences que se perfila como el Laboratorio de Análisis y Servicios de Avanzada, que diseña y presta servicios de análisis y asesoría en la industria pecuaria, agroindustria, acuícola, láctea de mitílidos y alimentos en general; evolucionando conforme a los requerimientos del mercado alimentario.</em>
<h2>Referente mundial en Inocuidad Alimentaria</h2>
Su laboratorio de servicios avanzados en el área química y microbiológica cuenta con la más moderna infraestructura tecnológica, prestando servicios analíticos a las empresas más importantes del país en el rubro alimentario.

Brinda servicios de análisis en:
<ul>
 	<li>Multiresiduos de Pesticidas, Micotoxinas.</li>
 	<li>Microbiología manipuladores, superficies, frutas, etc.</li>
 	<li>Aguas agrícolas FDA, NCh 1333, NCh, 409.</li>
 	<li>Servicio FDA Detention en U.S.A (Silliker Lab.)</li>
</ul>
&nbsp;</p>",,"2020-05-01 07:34:55",empresas,https://staging.redagricola.com/?post_type=empresas&p=9038,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.labser.cl/empresa/index.html,15,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,labser,,default,0,0,0,closed,closed,"2020-05-01 07:34:55"
9039,Gesex,"<p><div class=""column mcb-column one-third column_column column-margin-"">
<div class=""column_attr clearfix align_justify"">Gesex fue fundada en 1998 como una iniciativa de un grupo de productores y exportadores de fruta que pensaban que la entrega de fruta chilena de alta calidad a los mercados más exigentes del mundo era sólo el primer paso. Este servicio comienza a nivel del huerto en Chile y continúa a lo largo de todo el proceso hasta que el producto final, debidamente envasado de acuerdo a las exigencias del mercado, es finalmente exhibido en los puntos de venta. La satisfacción del cliente, las prácticas sustentables y de responsabilidad social empresarial, son un compromiso que nos distingue en el mercado. Porque tal y como la fruta crece día a día hasta llegar a su mejor punto para entregarnos su excepcional calidad, sabor y aroma, cada día en Gesex recordamos que <b>""la fruta es nuestra inspiración""</b> y damos lo mejor de nosotros. Es esta dedicación especial la que nos permite estar dentro de los principales productores y exportadores del país, entregando productos con la presentación, marca y especificaciones requeridas para satisfacer supermercados, minoristas y clientes en el mundo entero.</div>
</div></p>",,"2020-07-14 07:58:26",empresas,https://staging.redagricola.com/empresas/gesex/,http://staging.redagricola.com/wp-content/uploads/2023/03/agrofresh.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/agromillora.png|http://staging.redagricola.com/wp-content/uploads/2023/03/alquila-tu-bodega.png|http://staging.redagricola.com/wp-content/uploads/2023/03/atsa.png|http://staging.redagricola.com/wp-content/uploads/2023/03/biogram.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/cdtec.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/daymsa.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/euram.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/gesex.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/iansa.png|http://staging.redagricola.com/wp-content/uploads/2023/03/kelpak.png|http://staging.redagricola.com/wp-content/uploads/2023/03/manvert.png|http://staging.redagricola.com/wp-content/uploads/2023/03/nutrafeed.png|http://staging.redagricola.com/wp-content/uploads/2023/03/protekta.png|http://staging.redagricola.com/wp-content/uploads/2023/03/sqm.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/suez.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/sumitomo.png|http://staging.redagricola.com/wp-content/uploads/2023/03/syngenta.png|http://staging.redagricola.com/wp-content/uploads/2023/03/tomra.png|http://staging.redagricola.com/wp-content/uploads/2023/03/vals.jpeg|http://staging.redagricola.com/wp-content/uploads/2023/03/viveros-vitromaule.jpeg,agrofresh|agromillora|alquila-tu-bodega|atsa|biogram|cdtec|daymsa|euram|gesex|iansa|kelpak|manvert|nutrafeed|protekta|sqm|suez|sumitomo|syngenta|tomra|vals|viveros-vitromaule,||||||||||||||||||||,||||||||||||||||||||,||||||||||||||||||||,http://staging.redagricola.com/wp-content/uploads/2023/03/agrofresh.jpeg,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.gesex.cl/,11,,,,,,,publish,1,RedAgricola,contacto@redagricola.com,,,gesex,,default,0,0,0,closed,closed,"2020-07-14 07:58:26"
9061,Tycsa,"<p>En el 2009 se creó Tecnología y Construcción S.A (TYCSA), empresa dedicada a la fabricación de fitting de PVC, líneas integradas de goteo y ahora último, tuberías corrugadas libre de halógenos, Halofflex. Abasteciendo a grandes empresas multinacionales.</p>",,"2020-07-15 05:56:13",empresas,https://staging.redagricola.com/?post_type=empresas&p=9061,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.tycsa.cl/,10,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,tycsa,,default,0,0,0,closed,closed,"2020-07-15 05:56:13"
9062,Terrafrut,"<p><div class=""row itemsNosotros"">
<div class=""col-xs-12"">
<div class=""left-right-entry style-1 new-view clearfix"">
<div class=""left wow fadeIn"">
<div class=""row"">
<div class=""col-sm-10 col-sm-offset-2"">
<div class=""cell-view"">
<div class=""simple-article border-left grey"">

Es una empresa exportadora de fruta fresca que nace el año 2004, buscando estrechar la brecha entre los productores y las realidades de los diversos mercados alrededor del mundo. Fieles a esta política, todo nuestro equipo, y en especial el equipo comercial, se encuentra físicamente en el núcleo agrícola de Chile: La Sexta Región.

</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div class=""row itemsNosotros"">
<div class=""col-xs-12"">
<div class=""left-right-entry style-1 clearfix"">
<div class=""right wow fadeIn"">
<div class=""row itemsNosotros"">
<div class=""col-xs-12"">
<div class=""left-right-entry style-1 clearfix"">
<div class=""left wow fadeIn"">
<div class=""row"">
<div class=""col-sm-10"">
<div class=""cell-view"">
<div class=""simple-article border-left grey"">

El principal objetivo de TERRAFRUT es encontrar las mejores alternativas de mercado para nuestros productores, cumpliendo al mismo tiempo las expectativas y requerimientos de nuestros clientes alrededor del mundo.

</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div class=""row itemsNosotros"">
<div class=""col-xs-12"">
<div class=""left-right-entry style-1 new-view clearfix"">
<div class=""right wow fadeIn"">
<div class=""entry full-size""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div></p>",,"2020-09-01 22:29:02",empresas,https://staging.redagricola.com/empresas/terrafrut/,http://staging.redagricola.com/wp-content/uploads/2023/03/terrafrut.png,terrafrut,,,,http://staging.redagricola.com/wp-content/uploads/2023/03/terrafrut.png,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,http://www.terrafrut.cl/,13,,,,,,,publish,1,RedAgricola,contacto@redagricola.com,,,terrafrut,,default,0,0,0,closed,closed,"2020-09-01 22:29:02"
9064,"Elite Walnut Global","<p><h3>Soluciones Eficaces y Eficientes para sus Clientes, para producir las mejores nueces del mundo.</h3>
<ul>
 	<li> Calidad Única</li>
 	<li><i class=""ion-android-checkmark-circle""></i> Eficiencia en cada gestión</li>
 	<li><i class=""ion-android-checkmark-circle""></i> Visión pensada en el cliente</li>
</ul>
<div class=""section-header"">

Elite Walnut Global, potencia sus actividades, concentrando sus esfuerzos en este sector, teniendo como uno de sus principales objetivos apoyar la gestión de sus clientes, en las áreas de Ingeniería, Proyectos, Producción, Mantención de cultivos tanto a nivel nacional como internacional.

&nbsp;

&nbsp;

</div></p>",,"2020-09-03 23:34:12",empresas,https://staging.redagricola.com/?post_type=empresas&p=9064,,,,,,,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,http://www.elitewalnut.com/,13,,,,,,,draft,1,RedAgricola,contacto@redagricola.com,,,elite-walnut-global,,default,0,0,0,closed,closed,"2020-09-03 23:34:12"
9065,Kimitec,"<p><div class=""col-lg-10 offset-lg-1 col-md-10 offset-md-1 col-sm-12 col-xs-12 wow fadeIn animated"" data-wow-delay=""0.6s"" data-wow-duration=""0.6s"">
<div class=""text-center title-center"">
<h2 class=""space-xs"">Exigencia en eficacia con materia prima natural</h2>
</div>
</div>
<div class=""col-lg-8 offset-lg-2 col-md-10 offset-md-1 col-sm-12 col-xs-12 text-center wow fadeIn animated"" data-wow-delay=""0.8s"" data-wow-duration=""0.6s"">
<p class=""lead"">Biotecnología para maximizar las sinergias entre las 4 áreas naturales y diseñar soluciones tan eficaces como las de síntesis química que reinventan la nutrición, permitiendo a los productores de alimentos producir más saludable y con mayor calidad.</p>

<h3 class=""kg-title"">Making a vision: más allá de la agricultura</h3>
<p class=""lead"">Nuestra visión es recuperar el balance entre consumidores comiendo alimentos saludables y de calidad, productores con cultivos productivos y rentables, y un medioambiente sostenible en el tiempo a través una gestión responsable de los recursos.</p>

</div></p>",,"2020-09-04 16:54:14",empresas,https://staging.redagricola.com/empresas/kimitec/,http://staging.redagricola.com/wp-content/uploads/2023/03/elite-walnut-global.png|http://staging.redagricola.com/wp-content/uploads/2023/03/kimitec.png|http://staging.redagricola.com/wp-content/uploads/2023/03/tycsa.png,elite-walnut-global|kimitec|tycsa,||,||,||,http://staging.redagricola.com/wp-content/uploads/2023/03/elite-walnut-global.png,,.Chile,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,https://www.kimitecgroup.com/,11,,,,,,,publish,1,RedAgricola,contacto@redagricola.com,,,kimitec,,default,0,0,0,closed,closed,"2020-09-04 16:54:14"
9070,Primoris,"<p><em>PRIMORIS COLOMBIA, es un laboratorio especializado en análisis de residuos de pesticidas y contaminantes en alimentos y productos relacionados, con el propósito de garantizar la seguridad alimentaria.</em>

<em>Brindando confiabilidad, velocidad y apoyo, nuestros servicios ayudan a los clientes a aumentar el valor de sus productos. A través del intercambio de conocimiento y experiencia, PRIMORIS se ha convertido en el laboratorio de referencia para la industria de alimentos y la agroindustria.</em>
<h3>Pesticidas</h3>
Es un producto destinado a la protección de plantas, para destruir el ciclo de vida de todo aquello que no es deseable en una cosecha. Primoris empezó siendo un laboratorio especializado únicamente en pesticidas, por lo que tenemos mucha experiencia con estos productos.
<h3>Micotoxinas</h3>
Pueden estar presentes en cereales, frutas, frutos secos y otros alimentos. Primoris, como empresa especializada en el análisis de pesticidas, ha desarrollado también los métodos mas innovadores y eficaces para micotoxinas relevantes.
<h3>Metales Pesados</h3>
La presencia de metales pesados en el suelo, debe ser comprobada y comparada de acuerdo con las tolerancias de límites máximos de contaminantes establecidas a nivel mundial.

&nbsp;
<h3>Ingredientes Alimentarios</h3>
Primoris se enfoca en ingredientes alimentarios, tales como glucosinolatos, quercetins y carotenoides, ofrecemos la posibilidad de analizar en base a proyectos. Los resultados pueden ser útiles para determinar el valor de su producto.
<h3>Sectores</h3>
<ul>
 	<li>Productos Frescos</li>
 	<li>Bio (Ecológico)</li>
 	<li>Alimentación Infantil</li>
 	<li>Alimentación Animal</li>
 	<li>Supermercados</li>
 	<li>Inspección y Certificación</li>
 	<li>Importación y Certificación</li>
 	<li>Empresas Procesadoras</li>
</ul></p>",,"2020-05-08 01:32:34",empresas,https://staging.redagricola.com/?post_type=empresas&p=9070,,,,,,,,.Colombia,,default,field_63aa679e183ab,,field_63a2054d06bac,,field_63a2057606bad,,field_63a2057f06bae,,field_63a205b806baf,http://www.primoris-lab.com/co-es,7,30,,,"Primoris, laboratorio de analisis de pesticidas. Acreditacion","Primoris laboratorio, se ha convertido en referencia para la industriade alimentos y la agroindustria.",,draft,1,RedAgricola,contacto@redagricola.com,,,primoris,,default,0,0,0,closed,closed,"2020-05-08 01:32:34"
